time_s,total_packets,bytes_in_flight_avg,bytes_in_flight_max,throughput_bps,sack_count,window_size,retransmissions,dupacks,ooo_packets,zero_window_probes,mss_avg,data_bytes,goodput_bps,retrans_rate_pct,ooo_rate_pct,avg_window
196,1,1661.0,1661.0,0.04060913705583756,0,0,0,0,0,1,1460,1,0.04060913705583756,0.0,0.0,0.0
197,18,20631.166666666668,20631.166666666668,640.040404040404,1,0,2,1,0,18,1460,15841,640.040404040404,11.11111111111111,0.0,0.0
198,10,1475.8,1475.8,31.959798994974875,1,0,2,0,0,10,1460,795,31.959798994974875,20.0,0.0,0.0
200,4,17.75,17.75,3.144278606965174,0,0,0,0,0,4,1460,79,3.144278606965174,0.0,0.0,0.0
201,9,18711.333333333332,18711.333333333332,54.2970297029703,0,0,0,0,0,9,1460,1371,54.2970297029703,0.0,0.0,0.0
202,25,1204.0,1204.0,222.97536945812809,1,0,0,0,0,25,1460,5658,222.97536945812809,0.0,0.0,0.0
203,5,1883.6,1883.6,9.843137254901961,0,0,0,0,0,5,1460,251,9.843137254901961,0.0,0.0,0.0
206,148,12839.5,12839.5,606.5700483091788,1,0,1,0,0,148,1460,15695,606.5700483091788,0.6756756756756757,0.0,0.0
207,3,1063.0,1063.0,1.1538461538461537,0,0,0,0,0,3,1460,30,1.1538461538461537,0.0,0.0,0.0
208,6,2.6666666666666665,2.6666666666666665,10.794258373205741,0,0,0,0,0,6,1460,282,10.794258373205741,0.0,0.0,0.0
209,25,265.4,265.4,435.3904761904762,0,0,0,0,0,25,1460,11429,435.3904761904762,0.0,0.0,0.0
210,22,15364.0,15364.0,45.345971563981045,0,0,0,0,0,22,1460,1196,45.345971563981045,0.0,0.0,0.0
211,6,15123.5,15123.5,14.339622641509434,0,0,0,0,0,6,1460,380,14.339622641509434,0.0,0.0,0.0
213,8,8259.375,8259.375,111.62616822429906,0,0,0,0,0,8,1460,2986,111.62616822429906,0.0,0.0,0.0
214,7,21101.285714285714,21101.285714285714,129.22790697674418,0,0,0,0,0,7,1460,3473,129.22790697674418,0.0,0.0,0.0
215,4,7738.75,7738.75,7.7407407407407405,1,0,0,0,0,4,1460,209,7.7407407407407405,0.0,0.0,0.0
217,1,0.0,0.0,0.03669724770642202,0,0,0,0,0,1,1460,1,0.03669724770642202,0.0,0.0,0.0
218,8,1177.75,1177.75,10.082191780821917,1,0,0,0,0,8,1460,276,10.082191780821917,0.0,0.0,0.0
221,2,0.0,0.0,0.46846846846846846,1,0,0,0,0,2,1460,13,0.46846846846846846,0.0,0.0,0.0
223,3,0.0,0.0,8.0,0,0,0,0,0,3,1460,224,8.0,0.0,0.0,0.0
225,2,4711.0,4711.0,1.2035398230088497,0,0,0,0,0,2,1460,34,1.2035398230088497,0.0,0.0,0.0
226,4,830.5,830.5,0.42290748898678415,0,0,0,0,0,4,1460,12,0.42290748898678415,0.0,0.0,0.0
227,1,0.0,0.0,0.03508771929824561,0,0,0,0,0,1,1460,1,0.03508771929824561,0.0,0.0,0.0
228,9,16.77777777777778,16.77777777777778,14.462882096069869,1,0,1,1,0,9,1460,414,14.462882096069869,11.11111111111111,0.0,0.0
229,2,4725.0,4725.0,1.2869565217391303,0,0,0,0,0,2,1460,37,1.2869565217391303,0.0,0.0,0.0
233,4,0.0,0.0,7.863247863247863,0,0,0,0,0,4,1460,230,7.863247863247863,0.0,0.0,0.0
234,2,4727.0,4727.0,0.9191489361702128,0,0,0,0,0,2,1460,27,0.9191489361702128,0.0,0.0,0.0
236,6,1342.0,1342.0,0.9113924050632911,1,0,0,0,0,6,1460,27,0.9113924050632911,0.0,0.0,0.0
238,3,0.0,0.0,7.497907949790795,0,0,0,0,0,3,1460,224,7.497907949790795,0.0,0.0,0.0
241,8,15653.125,15653.125,10.413223140495868,0,0,0,0,0,8,1460,315,10.413223140495868,0.0,0.0,0.0
242,1,31394.0,31394.0,0.19753086419753085,0,0,0,0,0,1,1460,6,0.19753086419753085,0.0,0.0,0.0
243,4,487.75,487.75,7.573770491803279,0,0,0,0,0,4,1460,231,7.573770491803279,0.0,0.0,0.0
244,3,3151.3333333333335,3151.3333333333335,1.2081632653061225,0,0,0,0,0,3,1460,37,1.2081632653061225,0.0,0.0,0.0
247,2,0.0,0.0,0.41935483870967744,1,0,0,0,0,2,1460,13,0.41935483870967744,0.0,0.0,0.0
248,4,6.0,6.0,5.397590361445783,0,0,0,0,0,4,1460,168,5.397590361445783,0.0,0.0,0.0
249,4,2364.5,2364.5,4.512,0,0,0,0,0,4,1460,141,4.512,0.0,0.0,0.0
251,2,1296.0,1296.0,0.4126984126984127,1,0,0,0,0,2,1460,13,0.4126984126984127,0.0,0.0,0.0
252,2,1594.0,1594.0,0.22134387351778656,0,0,0,0,0,2,1460,7,0.22134387351778656,0.0,0.0,0.0
253,15,2072.4666666666667,2072.4666666666667,0.9448818897637795,0,0,0,0,0,15,1460,30,0.9448818897637795,0.0,0.0,0.0
254,5,300.0,300.0,7.435294117647059,1,0,0,0,0,5,1460,237,7.435294117647059,0.0,0.0,0.0
255,2,4729.0,4729.0,1.0625,0,0,0,0,0,2,1460,34,1.0625,0.0,0.0,0.0
258,3,397.6666666666667,397.6666666666667,0.18532818532818532,0,0,0,0,0,3,1460,6,0.18532818532818532,0.0,0.0,0.0
259,3,0.0,0.0,6.892307692307693,0,0,0,0,0,3,1460,224,6.892307692307693,0.0,0.0,0.0
